Date,Close,High,Low,Open,Volume
11/10/2003,18.02954483,18.23203704,17.99060489,18.14636766,4089103
11/11/2003,18.00618553,18.08406694,17.92051613,17.95166809,3679372
11/12/2003,18.17751884,18.2086708,17.93608671,18.0061801,6573036
11/13/2003,18.16193962,18.24760898,18.09184624,18.22424502,6271566
11/14/2003,17.96723938,18.20867153,17.85041805,18.12300215,4850177
11/17/2003,17.93608665,18.02954401,17.6401371,17.76474791,7606183
11/18/2003,17.53889275,18.02954504,17.51552728,18.02954504,8180537
11/19/2003,17.7491684,17.81926178,17.59340565,17.71801645,5800101
11/20/2003,17.66350174,17.97502728,17.57783237,17.57783237,8093158
11/21/2003,17.58562279,17.74138558,17.42985999,17.71023363,10379118
11/24/2003,17.78032494,17.79590091,17.56225675,17.61677417,7255651
11/25/2003,17.90493393,18.09963815,17.69465524,17.75696065,5698632
11/26/2003,17.97502327,18.06848212,17.83483801,18.06848212,4756817
11/28/2003,17.98280907,18.0217505,17.92050518,17.9672331,1977192
12/1/2003,18.04512405,18.17752289,17.88157326,17.98281863,12497314
12/2/2003,17.58562279,17.95166581,17.47658943,17.79590301,14352357
12/3/2003,17.01708603,17.60119716,16.9703566,17.5700437,17242271
12/4/2003,17.28967094,17.28967094,17.05602678,17.14169766,10830816
12/5/2003,16.87690544,17.15727913,16.79123604,17.13391365,9604967
12/8/2003,16.95478249,16.97035846,16.82238367,16.82238367,6726812
12/9/2003,17.3675518,17.40649325,17.07160375,17.11833167,13539179
12/10/2003,17.61914444,17.85500977,17.32038139,17.41472721,13185302
12/11/2003,17.80783653,17.85501021,17.50907347,17.59555728,7582565
12/12/2003,17.94149208,18.01225183,17.7449369,17.79997259,6287988
12/15/2003,17.94935799,18.14591169,17.81570049,18.06728991,7824633
12/16/2003,18.04369926,18.12232103,17.9650775,17.9965256,5938571
12/17/2003,18.0358429,18.0358429,17.83928766,17.98866921,4612975
12/18/2003,18.19307899,18.22452709,17.98079979,18.03583548,4434769
12/19/2003,18.26384354,18.28742961,17.83142299,17.83142299,9114344
12/22/2003,18.43680763,18.43680763,18.04369881,18.13804462,7836189
12/23/2003,18.44466972,18.46825732,18.28742619,18.35818593,5654131
12/24/2003,18.373909,18.43680671,18.28742521,18.3424609,4251191
12/26/2003,18.24811935,18.44467304,18.20094568,18.37391329,2650684
12/29/2003,18.46039581,18.47612138,18.20880644,18.20880644,4672478
12/30/2003,18.31887817,18.52329388,18.28742855,18.42108603,4090826
12/31/2003,18.34246254,18.43680836,18.23239115,18.32673849,4741206
1/2/2004,18.60977936,18.80633457,18.44467377,18.46826137,6756006
1/5/2004,18.97929764,19.0264713,18.56260275,18.60977489,10508667
1/6/2004,19.02647591,19.08151009,18.86923234,18.86923234,9587937
1/7/2004,19.34095955,19.37240765,19.07364462,19.24661373,9880791
1/8/2004,19.62399864,19.63972421,19.30164952,19.34096116,9703092
1/9/2004,19.55323601,19.64758334,19.4274421,19.4588902,7512215
1/12/2004,19.56110001,19.61613418,19.34095876,19.48247824,6523974
1/13/2004,19.40385818,19.64758553,19.34096046,19.50606603,11992803
1/14/2004,19.57682228,19.67903011,19.41171674,19.56109823,13034871
1/15/2004,19.51393127,19.71834852,19.42744746,19.60041509,9030309
1/16/2004,19.53751564,19.60827539,19.47461791,19.60041337,8133401
1/20/2004,19.23875237,19.5296534,19.11295843,19.49820529,9000304
1/21/2004,19.32524109,19.34096514,19.07365014,19.1129618,7283933
1/22/2004,19.41958046,19.4903402,19.24661288,19.32523465,4894273
1/23/2004,18.90854073,19.5296529,18.6726754,19.41958302,10101673
1/26/2004,19.18371582,19.21516392,18.80633103,18.80633103,6054638
1/27/2004,18.99502373,19.24661461,18.92426398,19.20730297,4783071
1/28/2004,18.60977936,18.97144016,18.48398542,18.92426649,7406488
1/29/2004,19.22302437,19.38026789,18.06728403,18.71198368,15629194
1/30/2004,18.86922646,19.01074592,18.63336118,18.64908523,17266092
2/2/2004,18.71198845,18.89281809,18.55474489,18.71198845,9368779
2/3/2004,18.28742599,18.77488063,18.16163208,18.42108345,10141510
2/4/2004,18.23239708,18.64909365,18.12232718,18.1301892,9086163
2/5/2004,18.24025536,18.49184472,18.19308169,18.31887713,7445413
2/6/2004,18.35818672,18.49970621,18.00438952,18.16163306,10139280
2/9/2004,18.68840027,18.85350585,18.3031534,18.3581891,10452712
2/10/2004,18.932127,19.10509612,18.67267559,18.75129737,7386721
2/11/2004,21.69961357,22.01410066,21.44016218,21.95120294,116588748
2/12/2004,22.01410103,22.33645015,21.70747596,21.9747909,58656462
2/13/2004,21.16498566,21.81754744,21.10995148,21.69961402,43279372
2/17/2004,21.14926338,21.62885609,20.82691424,21.54237228,28662443
2/18/2004,20.99988174,21.11781517,20.88194984,21.0706415,11731272
2/19/2004,21.22787857,21.26719021,20.9920133,21.22787857,9971617
2/20/2004,20.87408447,21.22002118,20.74829055,21.22002118,13148606
2/23/2004,21.03132439,21.03132439,20.457386,20.87408087,13657273
2/24/2004,20.41021919,20.77974049,20.28442374,20.74829239,15822301
2/25/2004,20.67752266,20.74828238,20.37089771,20.44165743,12067005
2/26/2004,21.01560211,21.21215729,20.77973681,20.87408263,11430512
2/27/2004,20.85836029,21.13353725,20.85049827,21.13353725,9962088
3/1/2004,21.12567329,21.25932923,20.94484217,21.0706376,10602534
3/2/2004,21.03919029,21.26719357,20.99201662,20.99201662,8528434
3/3/2004,20.95270729,21.14926249,20.89767311,20.99201894,10618956
3/4/2004,21.07063866,21.22002017,20.96056879,20.96056879,7669336
3/5/2004,20.81904984,21.10995084,20.76401414,21.0391911,8566346
3/8/2004,20.63035393,20.95270299,20.59890583,20.87408123,6776685
3/9/2004,20.62249947,20.76401899,20.42594575,20.63036149,8949924
3/10/2004,20.00924301,20.64608068,19.98565694,20.55959537,13667917
3/11/2004,19.61613274,20.06427722,19.45888922,20.00924153,13086265
3/12/2004,20.52028465,20.52028465,19.5768235,19.79696474,15635378
3/15/2004,19.91489601,20.04069144,19.73406642,19.9699317,11247339
3/16/2004,19.96993256,20.04855432,19.82841308,19.93062091,9534921
3/17/2004,20.28442001,20.4023519,19.93848333,20.0171051,6608211
3/18/2004,20.22938728,20.48884021,20.11145538,20.32373311,7416523
3/19/2004,19.96207047,20.3944894,19.93062085,20.23724588,8135834
3/22/2004,19.57682228,19.86772324,19.55323469,19.7340658,8648657
3/23/2004,19.73406982,19.9306235,19.5846883,19.73406982,7539888
3/24/2004,19.4746151,19.73406799,19.30164751,19.73406799,8691333
3/25/2004,19.69475937,19.78124317,19.50606771,19.63972519,7136036
3/26/2004,19.73406982,19.8441397,19.5846883,19.65544805,5351951
3/29/2004,19.81269455,19.86773026,19.70262314,19.7733829,4739280
3/30/2004,19.79696465,19.83627477,19.69475529,19.77337705,4771515
3/31/2004,19.64757919,19.85985684,19.57681947,19.83627078,8251495
4/1/2004,19.93062019,19.95420779,19.09723044,19.73406655,8350431
4/2/2004,20.40235138,20.433801,20.08786433,20.34731721,9080791
4/5/2004,20.83477402,20.89767174,20.21366187,20.30014567,8187836
4/6/2004,20.90553856,20.95271072,20.62249951,20.67753522,6810846
4/7/2004,20.44952965,20.81119045,20.44952965,20.70898107,6403345
4/8/2004,20.63821602,20.82690916,20.37876466,20.82690916,4120426
4/12/2004,20.20580101,20.36304456,20.05641948,20.32373291,6510694
4/13/2004,19.6554451,20.23724553,19.62399548,20.16648579,10035783
4/14/2004,19.6554451,19.76551496,19.49820157,19.57682334,9546376
4/15/2004,19.41958046,19.79696523,19.36454477,19.77337764,7704410
4/16/2004,19.57682228,19.57682228,19.20729956,19.41957877,11856868
4/19/2004,19.62399864,19.72620801,19.33309914,19.35668522,5867816
4/20/2004,19.49820137,19.88344815,19.45102771,19.70261704,8467511
4/21/2004,19.6554451,19.6868932,19.38026817,19.41957981,8370907
4/22/2004,19.56110001,19.85199947,19.56110001,19.73406759,7473188
4/23/2004,19.38027,19.60827329,19.30951026,19.56110114,8110289
4/26/2004,19.16799164,19.5453749,18.94785039,19.43530504,9158135
4/27/2004,19.01074791,19.29378536,19.01074791,19.26233726,9646629
4/28/2004,18.829916,18.829916,18.55474059,18.67267247,28449062
4/29/2004,18.63335991,19.18371218,18.61763434,19.02646867,17104815
4/30/2004,18.10659981,18.67267631,18.00439195,18.63336618,16997364
5/3/2004,18.18521881,18.27956463,18.04369933,18.22452893,9411252
5/4/2004,18.09873772,18.28742938,17.97294226,18.04370202,10831221
5/5/2004,18.08301163,18.36604909,17.96507821,18.08301163,10128839
5/6/2004,17.88645554,18.05942312,17.66631429,17.9336292,9461632
5/7/2004,17.6505928,18.02011561,17.55624698,17.72921458,7841764
5/10/2004,17.37540817,17.76851841,16.81719395,17.38327171,12047035
5/11/2004,18.06728745,18.24025657,17.76066237,17.76852591,14412570
5/12/2004,18.08301163,18.24025517,17.80783467,18.07514808,10148201
5/13/2004,18.31887817,18.53901793,18.16163462,18.38177438,18058692
5/14/2004,18.27170563,18.43681121,18.13018612,18.35818943,7104004
5/17/2004,18.00438499,18.0751432,17.83927795,18.04369511,6658692
5/18/2004,17.95722008,18.31888091,17.95722008,18.15377378,5236087
5/19/2004,18.08301163,18.40536073,17.96507821,18.14590783,8089508
5/20/2004,18.12231827,18.22452609,17.97293678,18.01224842,4251495
5/21/2004,17.83142281,18.36605121,17.83142281,18.24025727,7053624
5/24/2004,18.24025536,18.27956548,17.94149232,18.00439004,5979118
5/25/2004,18.67267609,18.67267609,18.10659959,18.24025707,5405170
5/26/2004,18.60191154,18.75129304,18.49970372,18.60191154,5470857
5/27/2004,18.64122772,18.81419533,18.56260595,18.7512976,5804866
5/28/2004,18.45252991,18.76701694,18.45252991,18.71198277,3879980
6/1/2004,18.74343681,18.8220586,18.42108766,18.71198871,7336138
6/2/2004,19.19944382,19.2230299,18.38177636,18.82992098,8753472
6/3/2004,18.84564209,19.27806259,18.83778006,19.06578335,6509478
6/4/2004,18.91640282,19.16799371,18.87709269,18.98716257,4915560
6/7/2004,19.18371582,19.27806164,18.85350318,19.06578241,6578611
6/8/2004,19.34095955,19.34882157,19.12868032,19.22302614,5967157
6/9/2004,19.32524109,19.55324291,19.23875575,19.34096514,7252712
6/10/2004,19.43530655,19.5375144,19.27020098,19.278063,5602737
6/14/2004,19.43530655,19.49034225,19.28592503,19.30164908,7386822
6/15/2004,19.41958046,19.57682399,19.32523465,19.43530451,6138976
6/16/2004,19.55323601,19.6082717,19.30950869,19.38026843,6154891
6/17/2004,19.54537392,19.6554453,19.41958001,19.47461418,4896300
6/18/2004,19.6711731,19.6711731,19.44316979,19.55323967,7328332
6/21/2004,19.61613274,19.6633064,19.47461327,19.57682262,6366346
6/22/2004,19.59255028,19.61613635,19.45889281,19.47461686,6760365
6/23/2004,19.38027,19.61613531,19.10509457,19.50606544,8469437
6/24/2004,19.92276382,19.99352358,19.30951361,19.41958502,17934516
6/25/2004,19.79696465,19.98565627,19.72620491,19.81268869,7792904
6/28/2004,19.84413719,20.10359008,19.7576534,19.80482707,5432843
6/29/2004,20.04069138,20.10358909,19.7812385,19.85199824,5302990
6/30/2004,20.04069138,20.12717516,19.92275798,20.0485534,6251799
7/1/2004,19.87558937,20.04855697,19.7419319,19.92276152,6081500
7/2/2004,19.86772537,19.98565726,19.76551601,19.93062157,4260416
7/6/2004,19.41958046,19.86772497,19.40385641,19.86772497,5905525
7/7/2004,19.44316673,19.5532366,19.41958066,19.45889078,4479676
7/8/2004,19.14440346,19.45889052,19.13654143,19.38026875,4897415
7/9/2004,19.34095955,19.38026967,19.12081829,19.34095955,5809529
7/12/2004,19.14440346,19.44316647,19.10509334,19.31737104,5897314
7/13/2004,19.05005455,19.23088412,18.98715684,18.98715684,3802331
7/14/2004,19.01861191,19.18371748,18.88495444,18.92426456,4425139
7/15/2004,18.76702309,19.04220009,18.75916106,18.98716438,4518398
7/16/2004,18.43680763,18.93998784,18.40535953,18.93998784,6910390
7/19/2004,18.46825981,18.53115602,18.16163473,18.39750006,7623822
7/20/2004,18.79060555,18.82205364,18.39749674,18.42108281,7143031
7/21/2004,18.58619308,18.82205843,18.24025785,18.79061032,6014597
7/22/2004,18.32673836,18.43680822,18.04369939,18.20094292,6907248
7/23/2004,18.05155945,18.42108217,17.98866174,18.30314877,5998885
7/26/2004,17.96507645,18.19307971,17.83928102,18.04369821,5296503
7/27/2004,18.04369926,18.15376913,17.95721547,18.04369926,5879372
7/28/2004,17.95722008,18.17736138,17.7449408,18.00439376,5680791
7/29/2004,18.08301163,18.25597922,18.00438986,18.00438986,4120426
7/30/2004,18.15376854,18.20094221,17.93362882,18.00438856,4828180
8/2/2004,18.16163635,18.22453256,18.00439279,18.16163635,5220274
8/3/2004,17.90217972,18.14590704,17.839282,18.09873489,4811961
8/4/2004,17.68204117,17.9414941,17.57197129,17.76852649,6764420
8/5/2004,17.51692963,17.88645232,17.49334356,17.80783056,6140902
8/6/2004,17.2889328,17.49335004,17.17886292,17.32038242,6308059
8/9/2004,17.24962616,17.43045584,17.17100436,17.2889363,5256665
8/10/2004,17.64273262,17.76066454,17.25748572,17.2810718,9327116
8/11/2004,17.12382507,17.46976178,16.91940938,17.46976178,12018348
8/12/2004,16.67568016,16.97444319,16.5105746,16.90368344,13046731
8/13/2004,16.42409134,16.82506222,16.41622931,16.62850855,10860314
8/16/2004,16.94299126,17.09237274,16.47912277,16.51057086,11471972
8/17/2004,17.28106689,17.35182663,16.94299377,16.94299377,6826863
8/18/2004,17.50120926,17.55624495,17.10023839,17.25748193,4774658
8/19/2004,17.61128044,17.62700449,17.39113919,17.45403539,4994627
8/20/2004,17.64273262,17.69776833,17.47762702,17.49335108,6499442
8/23/2004,17.43045235,17.79211315,17.41472829,17.57197186,4154992
8/24/2004,17.54052353,17.76852684,17.4540382,17.61128328,5287278
8/25/2004,17.68989944,17.83927941,17.4618962,17.4618962,4876026
8/26/2004,17.83142281,17.91004458,17.67417925,17.744939,2889306
8/27/2004,17.81569862,17.88645838,17.60341937,17.76852647,3743639
8/30/2004,17.61128044,17.79997207,17.59555487,17.68990221,3714850
8/31/2004,17.6505928,17.76066268,17.55624698,17.71349053,5101166
9/1/2004,17.67417908,17.71349073,17.52479755,17.65845503,4670654
9/2/2004,17.72134972,17.75279781,17.4776224,17.57196821,5099645
9/3/2004,17.58769226,17.8392816,17.53265657,17.68990162,4262443
9/7/2004,17.8392849,17.91790668,17.57983348,17.57983348,5705423
9/8/2004,17.99653053,18.14591208,17.90218469,17.97294445,6231627
9/9/2004,17.97293663,18.11445609,17.93362651,17.98866068,6004663
9/10/2004,18.20880318,18.38963429,18.00438751,18.09873332,6513634
9/13/2004,18.33460236,18.46039629,18.24025653,18.24811855,4227674
9/14/2004,18.27956581,18.38177366,18.08301214,18.33460151,6719513
9/15/2004,18.09087753,18.31888087,18.0279798,18.27956921,6505626
9/16/2004,18.39749718,18.53901514,18.02797443,18.02797443,5066396
9/17/2004,18.41322327,18.59405289,18.38963719,18.59405289,5720831
9/20/2004,18.18521881,18.42108411,18.08301097,18.28742665,6167359
9/21/2004,18.40536499,18.41322702,18.08301581,18.31888118,5220882
9/22/2004,18.31887817,18.47612172,18.24811842,18.3031526,4663558
9/23/2004,18.28742599,18.46825712,18.20880423,18.24025385,5380841
9/24/2004,18.44466972,18.54687908,18.24025405,18.24025405,3956006
9/27/2004,18.21666718,18.35818666,18.16949503,18.28742692,4818449
9/28/2004,17.76852417,18.29528895,17.57196899,18.20094313,13157932
9/29/2004,17.9257679,17.9257679,17.29679223,17.77638639,11477750
9/30/2004,17.7292099,17.89431544,17.60341448,17.7292099,9099037
10/1/2004,18.14590836,18.2166681,17.69776532,17.73707544,6009427
10/4/2004,18.50756836,18.6648119,18.23239141,18.6648119,7265079
10/5/2004,18.77487946,18.86136476,18.49184203,18.53901418,8125697
10/6/2004,19.13654327,19.1444053,18.69626074,18.84564226,9217233
10/7/2004,19.45889282,19.6239984,19.08937155,19.16012978,13850988
10/8/2004,19.53751564,19.6947592,19.30951233,19.45889386,10226356
10/11/2004,19.57682228,19.66330606,19.48247648,19.53751064,5527116
10/12/2004,19.52965355,19.5453776,19.32523784,19.38027202,9507045
10/13/2004,19.66331291,19.73407267,19.52179339,19.52179339,9925900
10/14/2004,19.53751564,19.67903514,19.39599614,19.66331109,8902889
10/15/2004,19.58468628,19.66330805,19.34095896,19.51392654,8775063
10/18/2004,19.71834373,19.77337791,19.63972197,19.65544602,6602838
10/19/2004,19.56896019,19.74192775,19.50606248,19.69475409,6308262
10/20/2004,19.45102882,19.57682426,19.36454503,19.48247844,5586518
10/21/2004,19.89130974,19.89130974,19.26233566,19.43530323,7961176
10/22/2004,19.35668945,19.75766044,19.30165374,19.73407436,5831526
10/25/2004,19.33309364,19.34095567,19.08150282,19.19157418,5799493
10/26/2004,19.55323601,19.60040967,19.15226517,19.26233655,5979219
10/27/2004,19.63185883,19.63972237,19.26233758,19.46675327,5271668
10/28/2004,19.74979401,19.81269173,19.48248058,19.63186058,4965129
10/29/2004,19.82841492,19.85986302,19.57682555,19.65544732,6362899
11/1/2004,19.83627892,19.98566045,19.4903437,19.75765714,5372428
11/2/2004,20.01710701,20.3315941,19.63186017,19.63186017,8445717
11/3/2004,20.15863037,20.38663371,20.01711085,20.36304763,6032134
11/4/2004,20.69325447,20.74829017,20.19007574,20.22938587,6877547
11/5/2004,20.77973747,20.96843063,20.55959622,20.69325368,7302788
11/8/2004,20.47311211,20.67752931,20.41021591,20.5595959,5572225
11/9/2004,20.65394592,20.82691353,20.44166667,20.44166667,5872884
11/10/2004,20.96056747,21.117811,20.72470218,20.75615028,7939483
11/11/2004,20.90553856,21.07064417,20.71684535,21.07064417,6623112
11/12/2004,21.07063866,21.1964341,20.81118727,20.87408347,5176381
11/15/2004,21.01560211,21.20429526,20.93698035,21.11781147,4972225
11/16/2004,20.85836029,21.03919143,20.77187649,20.87408434,5974557
11/17/2004,20.88194847,21.13353785,20.81118872,20.87408493,6225038
11/18/2004,20.73256683,20.98415621,20.69325519,20.81118861,6066194
11/19/2004,20.96056747,21.29077858,20.83477204,21.1492591,9298125
11/22/2004,21.37726212,21.40084819,20.8347718,20.97629128,6695084
11/23/2004,21.47947121,21.51878285,21.31436565,21.38512539,6170198
11/24/2004,21.49519539,21.5816807,21.39298755,21.54236906,3396249
11/26/2004,21.32223511,21.49520275,21.14926746,21.40871893,1487481
11/29/2004,21.27505493,21.57381642,20.99201597,21.49519466,5664369
11/30/2004,21.13353729,21.42443831,21.13353729,21.21215906,4970502
12/1/2004,21.76250839,21.84113015,21.19643201,21.20429404,7988140
12/2/2004,21.71533394,22.0062349,21.70747191,21.7625076,5921338
12/3/2004,21.51878357,21.8175466,21.44802382,21.63671546,5587126
12/6/2004,21.47947121,21.62099069,21.38512539,21.51878285,3898936
12/7/2004,21.30650902,21.60527212,21.2200252,21.41657891,5969488
12/8/2004,21.57620621,21.57620621,21.16372031,21.47308512,6281703
12/9/2004,21.90936661,21.92523115,21.53654363,21.576205,7443994
12/10/2004,21.91729736,22.19493304,21.42548725,21.42548725,4061835
12/13/2004,21.9966259,22.04422108,21.88557253,21.9252339,5121034
12/14/2004,21.94110298,22.00456272,21.87764325,21.99662891,5528231
12/15/2004,21.8935051,21.98076165,21.79831627,21.81418082,6935124
12/16/2004,21.85384369,22.09974879,21.75865333,21.89350506,6128941
12/17/2004,21.71105957,22.01249213,21.69519502,21.86177585,8173948
12/20/2004,21.75071907,21.91729988,21.6000028,21.75865134,4614192
12/21/2004,21.79831696,21.93316869,21.64760067,21.7110604,4382159
12/22/2004,21.91729736,21.93316344,21.71898748,21.86970373,4294475
12/23/2004,21.88557434,21.95696635,21.83004688,21.86177752,2940699
12/27/2004,22.01249695,22.09182124,21.88557746,21.94110493,2946984
12/28/2004,22.20286751,22.20286751,21.9648947,22.02835442,3352053
12/29/2004,22.17113876,22.19493558,22.06801614,22.11561131,3597669
12/30/2004,22.11561584,22.23460151,22.11561584,22.19494013,3949012
12/31/2004,22.05215073,22.21079926,22.02042163,22.19493471,2451799
1/3/2005,22.09181786,22.41704726,22.06008722,22.06008722,5698936
1/4/2005,21.85384369,22.38531527,21.83004533,22.38531527,5893969
1/5/2005,21.73485565,22.01249138,21.72692338,22.01249138,5454638
1/6/2005,21.76658249,22.09974563,21.7031243,21.75865022,5606893
1/7/2005,21.55241585,21.84591466,21.457227,21.81418556,6624430
1/10/2005,21.63966751,21.71899179,21.49688351,21.53654641,4510289
1/11/2005,21.58414268,21.76658808,21.5048184,21.54448131,7641967
1/12/2005,21.98869133,22.11561077,21.54447635,21.59206999,7918297
1/13/2005,22.01249695,22.11561807,21.91730657,22.11561807,6743436
1/14/2005,22.44877625,22.60742481,22.25046631,22.27426313,12502889
1/18/2005,22.79780388,22.88506043,22.40911475,22.4567084,9677344
1/19/2005,22.60742569,22.95645346,22.57569659,22.82160172,8632032
1/20/2005,22.62328911,22.77400539,22.40911462,22.52810028,5963811
1/21/2005,22.32978821,22.6788144,22.32978821,22.62328694,6256868
1/24/2005,22.17113876,22.42497612,22.13147586,22.3297873,6121439
1/25/2005,22.84539604,22.88505895,22.17114046,22.35358584,10043690
1/26/2005,22.67088318,22.93265283,22.45670717,22.93265283,7490623
1/27/2005,22.44877625,22.65501999,22.25839858,22.54396508,7241764
1/28/2005,22.39324188,22.51222903,22.17906746,22.36944507,7795540
1/31/2005,22.71054459,22.88505768,22.56776059,22.68674623,6912722
2/1/2005,22.84539604,22.98024777,22.55189576,22.80573467,10887582
2/2/2005,22.86919212,22.92471804,22.75020495,22.91678576,7762088
2/3/2005,22.84539604,22.89299122,22.62328776,22.89299122,5205981
2/4/2005,23.24995232,23.28961523,22.74227751,22.82160179,9378814
2/7/2005,23.70209885,23.7179634,23.21028864,23.33720656,9398479
2/8/2005,23.67036819,23.78935384,23.4958551,23.70209729,6019159
2/9/2005,23.28168297,23.66243984,23.28168297,23.59898011,6622504
2/10/2005,23.28168297,23.45619609,23.17856032,23.42446699,5475418
2/11/2005,23.2737484,23.43239695,22.98818039,23.19442412,6097516
2/14/2005,23.3134079,23.3530708,23.00404309,23.19442226,5146680
2/15/2005,23.46412086,23.46412086,23.194419,23.2499449,5094374
2/16/2005,23.26581573,23.40066593,23.21822056,23.40066593,4131069
2/17/2005,23.28168297,23.3768718,23.1230344,23.19442641,4824531
2/18/2005,23.05163956,23.29754466,23.05163956,23.28961238,5194425
2/22/2005,22.55189323,23.00404202,22.54396096,22.87712411,7571110
2/23/2005,22.72640991,22.87712619,22.29012564,22.55189528,6045109
2/24/2005,22.32978821,22.82159839,22.28219303,22.63915303,8553776
2/25/2005,22.1235466,22.60742456,21.82211403,22.29012744,10205170
2/28/2005,22.16320801,22.16320801,21.89350455,22.00455946,6596148
3/1/2005,22.59155846,22.61535528,22.13147735,22.18700481,7574962
3/2/2005,22.75813866,22.88505811,22.44877384,22.52809811,4694475
3/3/2005,22.66295242,22.82160099,22.53603296,22.75814125,6930056
3/4/2005,22.90885353,22.98024553,22.69467755,22.80573244,6135732
3/7/2005,22.97231483,23.00404393,22.80573401,22.90092284,4111911
3/8/2005,22.63121796,22.81366485,22.55189369,22.80573257,6433452
3/9/2005,22.19493675,22.62328722,21.9648962,22.51223385,9296300
3/10/2005,22.21080208,22.37738291,22.0600858,22.11561325,4978104
3/11/2005,21.88557434,22.37738459,21.79038551,22.30599258,6969184
3/14/2005,22.22666359,22.29012331,21.9172988,22.21079904,7984795
3/15/2005,22.6867485,22.9802488,22.44877567,22.44877567,10863457
3/16/2005,22.72640991,22.94058438,22.52809846,22.56776136,9857881
3/17/2005,22.50429726,22.9167831,22.46463436,22.88505401,6478763
3/18/2005,22.28219414,22.55982987,22.06801813,22.55982987,11746376
3/21/2005,22.3535862,22.52016703,22.13147791,22.38531529,4423213
3/22/2005,22.03629303,22.5360356,22.03629303,22.2742659,5136746
3/23/2005,22.03629303,22.23460299,21.99663012,22.13941415,5259807
3/24/2005,22.01249695,22.32979412,22.01249695,22.05215833,4841358
3/28/2005,22.34565353,22.54396346,22.1394098,22.15527435,5191181
3/29/2005,22.13147545,22.40911115,22.05215118,22.29012399,6244197
3/30/2005,22.48843765,22.56776193,22.1870051,22.21080192,4923771
3/31/2005,22.78987312,22.88506196,22.40911624,22.5281019,6443588
4/1/2005,22.67088318,22.91678828,22.61535572,22.83746401,5260720
4/4/2005,22.55189323,22.7422724,22.46463669,22.72640785,4672985
4/5/2005,22.63915825,22.73434709,22.45671131,22.50430649,4473898
4/6/2005,22.53603172,22.74227546,22.4805058,22.72641091,3758540
4/7/2005,22.7660675,22.77399978,22.48843336,22.53602699,4779726
4/8/2005,22.52809906,23.00404472,22.44877478,22.71847824,4549417
4/11/2005,22.31392097,22.57569214,22.25046279,22.52016469,4415915
4/12/2005,22.32185555,22.37738146,21.98869238,22.29012492,6181652
4/13/2005,21.972826,22.44877159,21.972826,22.23459562,4380639
4/14/2005,21.91729736,22.11560878,21.83004083,21.92522964,5631221
4/15/2005,21.71105957,22.01249213,21.67932894,21.86177585,7607197
4/18/2005,21.36996651,21.65553455,21.36996651,21.41756169,6055347
4/19/2005,21.53654861,21.647602,21.29857576,21.29857576,6150938
4/20/2005,21.1161232,21.60000105,21.10025865,21.37789434,5368474
4/21/2005,21.94903183,22.01249156,21.18751818,21.26684246,7220578
4/22/2005,21.65553474,21.98076416,21.3699667,21.8935076,4962696
4/25/2005,21.57620621,21.7507193,21.45722057,21.68725957,4361683
4/26/2005,21.25890923,21.51274659,21.25890923,21.50481431,5807603
4/27/2005,21.29063606,21.33823123,21.02886646,21.17958271,5511100
4/28/2005,20.54499054,21.17165243,20.48153082,21.10026043,9948099
4/29/2005,20.94161606,20.94161606,20.39427833,20.66398029,8371313
5/2/2005,20.8860836,21.1954484,20.71157052,21.07646276,6490218
5/3/2005,20.82262421,20.98127274,20.64017885,20.88608393,7073492
5/4/2005,21.25097847,21.27477529,20.76710054,20.82262646,5219260
5/5/2005,21.18752098,21.38583246,21.12406125,21.17958871,4437608
5/6/2005,21.33029938,21.53654308,21.26683966,21.37789455,5810137
5/9/2005,21.46515274,21.56034156,21.3778962,21.3778962,5957932
5/10/2005,21.37789917,21.473088,21.16372315,21.33823626,5368880
5/11/2005,21.15579224,22.03629166,20.82262901,21.40169737,10819260
5/12/2005,21.219244,21.48894742,21.11612292,21.37789406,7838419
5/13/2005,21.41755486,21.49687912,21.22717724,21.34616287,7178104
5/16/2005,21.4730854,21.55240968,21.3620305,21.45722086,6104815
5/17/2005,21.63966751,21.73485634,21.34616723,21.37789786,6307755
5/18/2005,21.81418228,21.89350656,21.54448033,21.7665871,7473999
5/19/2005,22.16320801,22.2266662,21.93316746,21.96489655,6661227
5/20/2005,22.07594681,22.21079852,22.05214999,22.21079852,6157121
5/23/2005,21.85384369,22.07595044,21.83797761,22.02835679,8412671
5/24/2005,21.94110298,22.00456272,21.75072377,21.77452213,6050380
5/25/2005,21.93316841,22.01249269,21.65553267,21.74278922,6817841
5/26/2005,22.05215073,22.15527181,22.00455709,22.05215073,5110289
5/27/2005,22.11561584,22.21080468,21.99662865,22.02042701,3821997
5/31/2005,21.76658249,21.98869074,21.75071794,21.95696165,6227268
6/1/2005,21.87763596,22.06008129,21.70312289,21.82210851,5881804
6/2/2005,21.76658249,21.89350193,21.72692112,21.87763738,5425038
6/3/2005,21.67139626,21.76658508,21.61587034,21.69519461,5510593
6/6/2005,21.48102188,21.78245448,21.46515733,21.63173818,6628180
6/7/2005,21.64759827,21.81417908,21.5365449,21.5365449,7212164
6/8/2005,21.74278641,21.90936722,21.70312504,21.73485413,5916168
6/9/2005,21.85384369,21.94110024,21.67932905,21.69519513,4983274
6/10/2005,21.83004379,21.98076006,21.17958507,21.85384215,6142220
6/13/2005,22.02041817,22.11560697,21.65552598,21.73485024,5971211
